asset_id,asset_type,worth
5467,car,65493
5468,car,27662
5469,car,76630
5470,car,16633
5471,house,1190504
5472,car,36896
5473,car,94977
5474,car,92418
5475,car,34758
5476,car,74719
5477,car,12309
5478,car,81156
5479,car,70572
5480,car,22204
5481,car,22280
5482,car,12226
5483,car,89814
5484,car,63448
5485,car,38219
5486,car,37861
5487,car,30988
5488,car,37300
5489,car,68822
5490,car,99444
5491,car,93634
5492,car,67395
5493,house,1012594
5494,car,80382
5495,car,27846
5496,car,24505
5497,house,1256565
5498,car,15711
5499,car,10316
5500,car,23547
5501,car,37195
5502,house,724441
5503,car,48694
5504,house,210164
5505,car,66522
5506,car,55930
5507,car,87791
5508,car,95638
5509,car,95893
5510,house,991669
5511,car,74301
5512,car,34315
5513,car,56057
5514,car,17207
5515,car,39561
5516,car,25978
5517,car,81636
5518,car,77199
5519,car,88792
5520,car,53603
5521,car,56627
5522,car,81389
5523,car,26428
5524,car,23292
5525,car,46696
5526,car,70350
5527,car,28926
5528,house,757094
5529,car,18122
5530,house,1034087
5531,car,30614
5532,car,89175
5533,car,18426
5534,car,93995
5535,car,35477
5536,car,76387
5537,car,65956
5538,house,551140
5539,car,19463
5540,car,50950
5541,car,81905
5542,car,80475
5543,car,45910
5544,car,43531
5545,car,71191
5546,car,81528
5547,car,63248
5548,car,82189
5549,car,60877
5550,car,29375
5551,car,63931
5552,car,66348
5553,car,89796
5554,car,99697
5555,car,17189
5556,car,49443
5557,car,20457
5558,car,12226
5559,car,62649
5560,car,11438
5561,car,39329
5562,car,93712
5563,car,94166
5564,car,58387
5565,car,72128
5566,car,86110
5567,car,98957
5568,car,98053
5569,car,88772
5570,car,67622
5571,car,20152
5572,car,36052
5573,car,51987
5574,car,46668
5575,car,54421
5576,car,87553
5577,car,76431
5578,house,660966
5579,car,63870
5580,car,97258
5581,car,46048
5582,car,25113
5583,car,49250
5584,car,57006
5585,car,38272
5586,car,22156
5587,car,86622
5588,car,44258
5589,car,30446
5590,car,24924
5591,car,26022
5592,car,96665
5593,car,32309
5594,car,76297
5595,car,57984
5596,car,64323
5597,car,23725
5598,car,10652
5599,car,49393
5600,car,22175
5601,house,909222
5602,car,64580
5603,car,39060
5604,house,682910
5605,car,45712
5606,car,59322
5607,car,35482
5608,car,75255
5609,car,74896
5610,car,90727
5611,car,87666
5612,car,42766
5613,car,18200
5614,car,18050
5615,car,68376
5616,car,25450
5617,car,49149
5618,car,33812
5619,car,35832
5620,car,74763
5621,car,78301
5622,car,14759
5623,car,68609
5624,car,58399
5625,car,21709
5626,car,97616
5627,house,1315008
5628,car,81939
5629,car,52947
5630,car,44995
5631,car,94776
5632,car,67641
5633,car,76226
5634,car,89088
5635,car,66961
5636,house,392389
5637,car,23712
5638,house,1483004
5639,car,85399
5640,car,44932
5641,car,54684
5642,car,59557
5643,car,92034
5644,car,55958
5645,car,38752
5646,car,34492
5647,car,45222
5648,car,80999
5649,car,76355
5650,car,31889
5651,car,28997
5652,car,71354
5653,car,18372
5654,car,75818
5655,car,35348
5656,car,72200
5657,car,15575
5658,car,70164
5659,house,1265615
5660,car,37342
5661,car,80641
5662,car,32619
5663,car,33515
5664,house,1139318
5665,car,56840
5666,car,40299
5667,car,74502
5668,car,28033
5669,car,75394
5670,car,24988
5671,car,74736
5672,car,78957
5673,car,11687
5674,car,48471
5675,car,79905
5676,car,97718
5677,car,22555
5678,car,50499
5679,car,29031
5680,car,54658
5681,car,82165
5682,car,77132
5683,car,47260
5684,car,24799
5685,car,77888
5686,car,62506
5687,car,66715
5688,car,59775
5689,car,79305
5690,car,16669
5691,car,31340
5692,car,78664
5693,car,13763
5694,car,63781
5695,car,82163
5696,car,95366
5697,car,36853
5698,house,183223
5699,car,10893
5700,car,34857
5701,house,608720
5702,car,13624
5703,car,44255
5704,car,61918
5705,car,73866
5706,car,76676
5707,car,39747
5708,car,93412
5709,car,35025
5710,car,51655
5711,car,76790
5712,house,1060378
5713,car,99508
5714,car,10663
5715,car,83961
5716,car,72421
5717,car,38488
5718,car,98730
5719,car,94897
5720,car,57238
5721,car,40311
5722,car,95697
5723,car,80499
5724,car,27313
5725,car,46783
5726,car,40611
5727,house,833610
5728,car,28653
5729,car,58147
5730,car,78791
5731,car,15816
5732,car,48721
5733,car,16376
5734,car,38803
5735,car,32809
5736,car,80078
5737,car,82159
5738,house,979288
5739,car,95313
5740,car,64157
5741,car,70924
5742,car,49262
5743,car,30286
5744,car,92275
5745,house,371622
5746,car,80371
5747,car,20350
5748,car,86433
5749,house,1138093
5750,car,58768
5751,car,12257
5752,car,27959
5753,house,601500
5754,car,90286
5755,car,66776
5756,house,641150
5757,car,88852
5758,car,45409
5759,car,77487
5760,car,64196
5761,car,96727
5762,car,92902
5763,car,87308
5764,car,51926
5765,car,70766
5766,car,29049
5767,house,452298
5768,car,19602
5769,car,56600
5770,house,315081
5771,car,80912
5772,car,15584
5773,car,86858
5774,car,84394
5775,car,62755
5776,car,23022
5777,house,868938
5778,car,73271
5779,car,13885
5780,car,45147
5781,house,1152108
5782,car,41248
5783,car,15887
5784,house,206586
5785,house,373966
5786,car,78563
5787,car,89040
5788,car,32694
5789,house,193813
5790,house,1456846
5791,car,69661
5792,car,27489
5793,car,64467
5794,car,87201
5795,car,71448
5796,car,53661
5797,car,22944
5798,car,13797
5799,house,665206
5800,car,85741
5801,car,66305
5802,car,86770
5803,car,54282
5804,car,84946
5805,car,90609
5806,car,22801
5807,car,83385
5808,car,19346
5809,car,13970
5810,car,30258
5811,car,56426
5812,car,75665
5813,car,89679
5814,car,98723
5815,car,83314
5816,car,23495
5817,car,68366
5818,house,344792
5819,car,73761
5820,car,19859
5821,car,72130
5822,car,16468
5823,house,1053623
5824,house,932212
5825,car,40382
5826,car,72183
5827,car,22537
5828,car,99769
5829,car,33111
5830,car,51400
5831,car,10582
5832,car,32586
5833,house,1322170
5834,car,10487
5835,car,93201
5836,car,88321
5837,car,87057
5838,car,38823
5839,car,86052
5840,house,986884
5841,car,36941
5842,car,46182
5843,house,1230529
5844,car,29826
5845,car,90425
5846,car,73640
5847,car,42092
5848,car,76412
5849,car,36037
5850,car,70348
5851,car,13769
5852,car,72978
5853,car,84354
5854,car,85564
5855,car,13064
5856,car,91391
5857,house,863737
5858,car,52902
5859,car,22961
5860,car,79188
5861,house,1121357
5862,car,90181
5863,car,59338
5864,car,82081
5865,car,63341
5866,car,67180
5867,car,49213
5868,car,58796
5869,car,64451
5870,car,50056
5871,car,74633
5872,car,55441
5873,car,50002
5874,car,81663
5875,car,38544
5876,car,58553
5877,house,384469
5878,house,740585
5879,car,81980
5880,car,26410
5881,car,74089
5882,car,43035
5883,car,39466
5884,car,16304
5885,car,61516
5886,car,31742
5887,car,39440
5888,car,64236
5889,car,28826
5890,car,19791
5891,car,30893
5892,car,28762
5893,car,41504
5894,house,1225232
5895,car,44468
5896,car,91545
5897,car,89707
5898,house,650080
5899,car,41680
5900,house,1472355
5901,car,28209
5902,car,53886
5903,car,84860
5904,house,1238268
5905,car,44720
5906,car,14118
5907,car,13652
5908,car,35475
5909,car,99755
5910,car,31733
5911,house,164964
5912,car,40073
5913,car,44785
5914,car,70990
5915,car,45128
5916,car,48606
5917,car,67605
5918,car,58892
5919,car,28921
5920,car,39123
5921,car,91050
5922,car,52759
5923,car,96115
5924,car,66173
5925,car,51323
5926,car,96728
5927,car,49533
5928,car,47763
5929,car,87955
5930,car,96149
5931,car,15839
5932,car,20071
5933,house,717814
5934,car,36280
5935,house,219505
5936,car,59252
5937,car,11842
5938,house,544394
5939,house,1105663
5940,car,25107
5941,car,66087
5942,car,99422
5943,car,32494
5944,car,75923
5945,car,58658
5946,car,85104
5947,car,62794
5948,car,25454
5949,car,10652
5950,car,92695
5951,car,83876
5952,car,30686
5953,car,14637
5954,house,590667
5955,car,45732
5956,car,12610
5957,car,95448
5958,car,38923
5959,car,37506
5960,car,85778
5961,car,24899
5962,car,79146
5963,car,19517
5964,car,62705
5965,car,12829
5966,car,58190
5967,car,23773
5968,car,58496
5969,car,83564
5970,car,36743
5971,car,13766
5972,car,82106
5973,house,476216
5974,car,67094
5975,car,53874
5976,house,176957
5977,car,39418
5978,car,90962
5979,car,65927
5980,house,472229
5981,car,80757
5982,car,40578
5983,car,98695
5984,house,194825
5985,car,10533
5986,car,90849
5987,car,96797
5988,car,76614
5989,car,74736
5990,house,1020611
5991,house,719454
5992,car,77430
5993,car,38745
5994,car,22637
5995,car,64513
5996,car,33479
5997,car,62001
5998,house,1173046
5999,car,16055
6000,car,50419
6001,car,74618
6002,car,81971
6003,car,89819
6004,car,11690
6005,car,29854
6006,car,32632
6007,car,64249
6008,car,69837
6009,car,44296
6010,car,64721
6011,house,1213920
6012,car,97075
6013,car,67573
6014,car,43112
6015,car,68016
6016,car,30137
6017,house,1036520
6018,house,882250
6019,car,89832
6020,car,66678
6021,house,293926
6022,car,74241
6023,car,36426
6024,house,182534
6025,car,42844
6026,house,330294
6027,car,34928
6028,house,906577
6029,car,39180
6030,car,19250
6031,car,70442
6032,car,55272
6033,car,77039
6034,car,87947
6035,car,79244
6036,car,88396
6037,house,1181201
6038,car,37144
6039,car,91336
6040,car,29150
6041,car,98036
6042,car,74976
6043,car,21967
6044,car,82058
6045,house,561654
6046,car,85529
6047,car,10050
6048,car,40082
6049,car,62024
6050,car,68985
6051,house,455046
6052,house,1035379
6053,car,95203
6054,car,29303
6055,car,14789
6056,car,47793
6057,car,62297
6058,car,32172
6059,car,26821
6060,house,432358
6061,car,48701
6062,car,82207
6063,car,52006
6064,house,1268042
6065,car,27347
6066,house,1372503
6067,car,68626
6068,car,32769
6069,car,31675
6070,house,1081161
6071,car,45062
6072,car,71998
6073,car,32278
6074,car,98676
6075,car,34444
6076,car,35949
6077,car,52525
6078,car,68783
6079,car,12578
6080,car,21397
6081,car,65693
6082,car,49722
6083,car,37211
6084,car,82226
6085,car,94523
6086,car,42072
6087,car,21448
6088,car,69997
6089,car,12365
6090,car,58151
6091,car,40252
6092,car,35500
6093,car,67235
6094,car,79743
6095,car,76564
6096,car,50684
6097,car,87807
6098,car,74226
6099,car,31273
6100,car,86618
6101,car,32748
6102,car,69760
6103,car,64516
6104,house,184249
6105,car,80849
6106,car,68452
6107,car,78090
6108,car,35903
6109,car,32217
6110,car,61204
6111,house,692484
6112,car,66698
6113,house,1229184
6114,car,77161
6115,house,677360
6116,car,22376
6117,car,81092
6118,house,1234082
6119,car,46594
6120,house,377345
6121,car,27013
6122,car,19237
6123,car,40605
6124,car,61293
6125,car,96575
6126,car,79211
6127,car,70595
6128,car,53477
6129,car,57128
6130,car,72727
6131,car,70982
6132,car,54080
6133,car,86578
6134,house,640854
6135,car,41002
6136,car,22094
6137,car,44714
6138,car,74668
6139,car,71171
6140,car,67637
6141,car,75358
6142,house,1251855
6143,house,1063366
6144,car,51392
6145,car,80326
6146,car,96296
6147,car,28385
6148,car,22791
6149,car,43495
6150,car,19337
6151,car,99297
6152,car,31316
6153,car,11281
6154,car,35197
6155,house,1374341
6156,car,40457
6157,car,45178
6158,car,43137
6159,car,24235
6160,car,58939
6161,car,87259
6162,car,67676
6163,car,49391
6164,car,97379
6165,car,71906
6166,car,12514
6167,car,79978
6168,car,67724
6169,car,76099
6170,car,30177
6171,car,67496
6172,house,114445
6173,car,89384
6174,house,873555
6175,car,73051
6176,car,46036
6177,car,12726
6178,car,33803
6179,car,49577
6180,car,58817
6181,car,71265
6182,car,74943
6183,car,46458
6184,car,44055
6185,car,41723
6186,house,186409
6187,house,1260496
6188,car,93204
6189,car,60001
6190,car,24138
6191,car,68006
6192,car,79416
6193,car,62292
6194,car,77763
6195,car,76132
6196,house,715801
6197,car,30817
6198,car,83321
6199,car,55842
6200,car,56853
6201,car,73234
6202,car,99087
6203,car,57385
6204,car,62890
6205,car,93316
6206,house,520841
6207,car,36391
6208,car,95832
6209,car,50633
6210,car,13898
6211,car,49392
6212,car,12796
6213,house,261820
6214,car,30713
6215,car,21033
6216,car,21001
6217,car,84452
6218,car,96836
6219,house,385789
6220,car,94945
6221,house,249261
6222,car,43883
6223,car,85956
6224,house,165157
6225,car,20679
6226,car,38685
6227,car,14111
6228,car,67921
6229,car,59160
6230,car,23401
6231,car,40027
6232,car,41057
6233,car,39698
6234,car,99301
6235,car,57600
6236,house,434018
6237,car,63870
6238,car,44672
6239,car,21101
6240,house,1204979
6241,car,59002
6242,house,372937
6243,house,543732
6244,car,53178
6245,car,30367
6246,car,54896
6247,car,21647
6248,house,272414
6249,car,82342
6250,car,93469
6251,house,1302056
6252,car,75239
6253,car,39718
6254,car,84301
6255,car,79853
6256,house,262091
6257,car,11974
6258,car,73600
6259,car,49032
6260,car,58191
6261,car,56358
6262,car,90187
6263,car,26525
6264,car,89478
6265,car,62744
6266,car,38423
6267,car,15452
6268,car,83440
6269,car,15040
6270,car,51383
6271,car,90318
6272,car,49533
6273,car,35329
6274,car,83694
6275,car,25147
6276,car,87622
6277,car,87009
6278,car,56434
6279,car,24938
6280,car,88359
6281,car,65718
6282,car,51061
6283,car,62710
6284,car,10740
6285,car,19091
6286,car,57740
6287,house,1233490
6288,car,70663
6289,car,39814
6290,car,48440
6291,car,25516
6292,car,57680
6293,car,90616
6294,car,60989
6295,car,75957
6296,car,15249
6297,car,20079
6298,car,19448
6299,car,44685
6300,car,41035
6301,car,84002
6302,car,43916
6303,house,1432323
6304,car,52575
6305,car,49270
6306,house,1255059
6307,car,74153
6308,car,51266
6309,car,68792
6310,car,85508
6311,car,40073
6312,car,16372
6313,car,52332
6314,car,59182
6315,car,50389
6316,car,21329
6317,car,79147
6318,house,228388
6319,house,858426
6320,car,43029
6321,car,12298
6322,car,27377
6323,house,177018
6324,car,47869
6325,car,99012
6326,house,198824
6327,car,55321
6328,car,43219
6329,car,67078
6330,car,96383
6331,car,55366
6332,car,72812
6333,car,47502
6334,car,63197
6335,house,479443
6336,car,83596
6337,car,54922
6338,car,78265
6339,car,83796
6340,house,1262571
6341,house,1352829
6342,car,32700
6343,car,91457
6344,car,92785
6345,car,95004
6346,car,58752
6347,car,85121
6348,car,60866
6349,car,57994
6350,car,37875
6351,car,71372
6352,car,25480
6353,car,31248
6354,car,96259
6355,car,37851
6356,car,85920
6357,car,48325
6358,car,65002
6359,car,72623
6360,car,91010
6361,car,35843
6362,car,85412
6363,car,57047
6364,car,14021
6365,car,32142
6366,car,67588
6367,house,102416
6368,car,86591
6369,house,659792
6370,car,53894
6371,car,53247
6372,car,13228
6373,car,77373
6374,car,79007
6375,car,38917
6376,car,37184
6377,car,72037
6378,car,91825
6379,house,955587
6380,car,97054
6381,house,1083765
6382,car,22628
6383,car,10896
6384,car,82369
6385,car,60606
6386,car,16555
6387,house,495969
6388,house,1057461
6389,car,49463
6390,car,85181
6391,car,73907
6392,car,42756
6393,car,52051
6394,car,33720
6395,car,17741
6396,car,37938
6397,car,23482
6398,car,36844
6399,house,738734
6400,car,15928
6401,car,38990
6402,car,36945
6403,car,98973
6404,car,14968
6405,car,59489
6406,car,22756
6407,car,65592
6408,car,55747
6409,car,34759
6410,car,94865
6411,car,10539
6412,car,79040
6413,car,63565
6414,car,15737
6415,car,50538
6416,car,55962
6417,car,21347
6418,house,1323068
6419,car,31046
6420,house,274430
6421,car,35466
6422,car,55158
6423,car,99189
6424,car,18308
6425,car,66570
6426,car,66498
6427,car,81377
6428,car,21602
6429,house,490837
6430,car,29398
6431,car,78201
6432,house,312927
6433,car,61333
6434,car,63781
6435,car,30650
6436,car,12842
6437,house,798081
6438,car,47959
6439,car,36805
6440,car,21030
6441,car,43857
6442,car,34293
6443,car,58829
6444,car,75846
6445,car,22203
6446,car,74760
6447,car,98824
6448,car,73074
6449,car,72825
6450,car,88530
6451,car,37913
6452,car,34162
6453,house,474313
6454,car,30623
6455,car,11491
6456,car,35955
6457,car,44660
6458,car,73571
6459,car,78164
6460,car,15021
6461,car,60176
6462,car,39525
6463,car,56225
6464,car,39073
6465,car,56800
6466,car,42042
6467,car,15434
6468,car,58578
6469,car,39421
6470,car,16167
6471,car,96387
6472,car,41988
6473,car,13604
6474,car,95765
6475,car,17444
6476,car,45512
6477,car,33994
6478,car,26880
6479,car,39262
6480,house,634108
6481,car,98041
6482,house,386282
6483,car,11815
6484,car,24330
6485,car,44345
6486,car,25633
6487,car,98178
6488,car,88874
6489,car,91160
6490,car,23894
6491,car,77433
6492,car,71588
6493,car,14383
6494,car,24241
6495,house,663096
6496,car,87876
6497,car,24390
6498,car,56042
6499,car,24404
6500,car,87930
6501,car,62588
6502,car,33396
6503,car,49448
6504,car,61235
6505,car,96035
6506,car,52611
6507,car,23314
6508,car,79092
6509,car,90916
6510,house,843810
6511,house,298391
6512,house,977334
6513,car,48556
6514,car,28580
6515,car,25382
6516,car,91193
6517,car,83574
6518,car,79204
6519,car,34348
6520,car,50195
6521,house,671021
6522,car,38684
6523,car,52238
6524,house,1107136
6525,car,11972
6526,car,15269
6527,house,775673
6528,car,36047
6529,car,56026
6530,car,25556
6531,car,32926
6532,car,10740
6533,car,89893
6534,house,739618
6535,car,58260
6536,car,77298
6537,car,19191
6538,house,657402
6539,house,236735
6540,car,14015
6541,car,87262
6542,car,55904
6543,house,634064
6544,car,46207
6545,car,88488
6546,car,69872
6547,car,91268
6548,car,43411
6549,car,64756
6550,house,880982
6551,car,17868
6552,car,97203
6553,car,17826
6554,car,78143
6555,car,30087
6556,house,506283
6557,car,75200
6558,car,88673
6559,car,60730
6560,car,77987
6561,car,74165
6562,car,70773
6563,car,95073
6564,house,1301328
6565,car,84530
6566,car,51769
6567,house,1445284
6568,car,25740
6569,house,1013627
6570,car,89126
6571,car,72363
6572,car,23208
6573,car,44969
6574,car,58502
6575,car,46084
6576,house,562700
6577,car,61959
6578,car,74140
6579,car,95695
6580,car,61500
6581,car,59555
6582,car,39286
6583,house,285963
6584,car,66673
6585,car,85344
6586,house,240696
6587,car,83319
6588,car,97931
6589,car,98105
6590,car,98885
6591,car,98510
6592,car,89382
6593,car,48340
6594,house,437153
6595,car,77148
6596,car,53841
6597,car,75992
6598,car,29473
6599,car,88498
6600,car,23962
6601,car,52282
6602,car,36246
6603,car,26965
6604,car,73160
6605,car,59517
6606,car,25894
6607,car,13164
6608,car,32030
6609,car,24419
6610,car,85289
6611,car,63926
6612,car,70704
6613,car,23153
6614,car,62140
6615,car,95970
6616,car,56728
6617,car,13171
6618,car,66110
6619,house,789884
6620,car,54144
6621,car,80217
6622,car,27070
6623,car,75316
6624,car,12307
6625,car,24545
6626,car,60530
6627,car,37655
6628,car,72422
6629,car,21007
6630,house,603915
6631,car,36119
6632,car,89630
6633,house,1456387
6634,car,85696
6635,house,781960
6636,car,91405
6637,house,1160890
6638,car,64798
6639,car,97731
6640,car,18414
