loan_id,user_id,reason,loan_amount,balance_paid,date_created
3696,14122,Legal Fees,185222,66316,2016-02-10
3697,14130,Education Expenses,141175,91060,2012-05-14
3698,14131,Renewable Energy Installations,199465,106334,2014-08-03
3698,14131,Special Occasions,154238,50492,2019-12-27
3699,14133,Travel and Vacation,44907,41672,2020-08-29
3700,14134,Conservation Projects,63145,19602,2022-05-01
3701,14139,Medical Expenses,29959,5870,2019-12-31
3702,14141,Renewable Energy Installations,181092,17887,2024-03-02
3702,14141,Adoption Costs,1472,656,2023-10-30
3702,14141,Conservation Projects,193699,127054,2010-10-08
3703,14142,Adoption Costs,169147,72122,2016-12-01
3704,14144,Insurance Premiums,17635,1723,2019-09-20
3705,14145,Education Expenses,91256,57167,2022-03-10
3705,14145,Home Renovation,78638,56796,2021-03-13
3705,14145,Legal Settlements,166107,110493,2017-08-09
3706,14147,Education Expenses,175795,19092,2012-10-15
3706,14147,Home Purchase,121315,119971,2019-06-13
3706,14147,Seasonal Expenses,185889,13525,2017-05-12
3707,14151,Wedding Costs,62186,35060,2015-11-24
3707,14151,Conservation Projects,15502,14397,2019-01-22
3707,14151,Lifestyle Changes,12284,5122,2012-01-19
3708,14158,Debt Consolidation,133238,92251,2018-10-13
3709,14159,Lifestyle Changes,67757,17435,2023-03-16
3709,14159,Legal Settlements,191018,139482,2012-04-28
3709,14159,Appliance Purchase,138402,112207,2011-08-14
3710,14162,Credit Score Improvement,84865,18278,2018-05-10
3710,14162,Insurance Premiums,83566,38176,2022-05-24
3711,14163,Travel and Vacation,88730,62375,2015-05-26
3712,14178,Business Expansion,112956,78965,2024-03-14
3712,14178,Large Purchases,129520,110193,2020-09-01
3712,14178,Investment Opportunities,102523,14008,2015-10-02
3713,14185,Technology Purchase,36591,7252,2011-05-21
3713,14185,Vehicle Purchase,121880,31246,2022-07-14
3713,14185,Insurance Premiums,44938,43645,2010-09-12
3714,14187,Lifestyle Changes,156824,113029,2021-10-26
3714,14187,Adoption Costs,170026,167796,2020-03-22
3714,14187,Medical Expenses,158813,144213,2017-06-05
3715,14199,Education Expenses,30983,28998,2023-11-13
3716,14200,Investment Opportunities,57141,5868,2023-10-12
3717,14209,Other,154414,58793,2016-01-29
3717,14209,Home Purchase,46762,17266,2024-01-25
3718,14212,Travel and Vacation,173135,167315,2014-02-05
3719,14214,Home Renovation,51649,47368,2010-03-18
3720,14219,Moving Expenses,17652,7235,2022-12-20
3721,14220,Funeral Costs,142227,18109,2012-06-27
3721,14220,Special Occasions,184010,41085,2023-06-12
3721,14220,Legal Fees,152581,94230,2023-08-16
3722,14221,Legal Settlements,119285,75591,2024-03-28
3722,14221,Charitable Contributions,184852,155851,2012-04-26
3723,14230,Travel and Vacation,109377,105993,2018-02-12
3724,14231,Special Occasions,98368,89925,2010-02-20
3725,14235,Medical Expenses,146983,80257,2021-06-15
3726,14236,Seasonal Expenses,177967,15716,2023-01-12
3726,14236,Home Purchase,74709,56159,2010-11-24
3726,14236,Education Expenses,2106,1245,2011-01-26
3727,14237,Moving Expenses,134466,1326,2014-11-14
3727,14237,Home Purchase,145684,41339,2019-10-25
3728,14238,Emergency Expenses,177211,143271,2016-02-18
3728,14238,Large Purchases,193869,39182,2010-12-05
3729,14239,Moving Expenses,156272,134842,2024-05-04
3729,14239,Lifestyle Changes,47219,23665,2022-10-14
3729,14239,Appliance Purchase,15603,7270,2023-07-05
3730,14243,Business Expansion,81840,13394,2020-06-05
3730,14243,Personal Projects,37876,7085,2021-06-19
3731,14255,Conservation Projects,4677,1638,2014-09-29
3731,14255,Legal Fees,79606,28497,2020-07-21
3732,14257,Conservation Projects,83752,29170,2016-05-28
3732,14257,Adoption Costs,68341,21479,2012-04-13
3732,14257,Funeral Costs,104410,2194,2022-04-11
3733,14259,Wedding Costs,124223,114034,2020-11-09
3734,14260,Medical Expenses,146414,26929,2022-10-12
3734,14260,Wedding Costs,76576,41449,2010-03-14
3735,14261,Appliance Purchase,46710,20757,2022-05-13
3735,14261,Medical Expenses,93014,76180,2014-11-09
3735,14261,Other,108866,90893,2011-07-06
3736,14271,Legal Settlements,19086,18532,2020-01-04
3736,14271,Home Purchase,54475,35184,2018-06-08
3737,14274,Debt Consolidation,170547,94778,2016-08-23
3737,14274,Renewable Energy Installations,176605,128826,2016-01-24
3738,14277,Vehicle Purchase,176193,49886,2019-07-21
3738,14277,Appliance Purchase,177524,124445,2020-07-02
3739,14279,Home Renovation,61188,31227,2015-06-27
3740,14284,Renewable Energy Installations,27490,8700,2017-03-19
3740,14284,Business Startup,168630,129430,2020-12-17
3740,14284,Education Expenses,90188,81925,2011-10-02
3741,14285,Seasonal Expenses,56336,30687,2013-11-13
3741,14285,Appliance Purchase,149570,95034,2017-08-09
3741,14285,Funeral Costs,138896,43911,2011-05-18
3742,14290,Appliance Purchase,150466,107162,2023-01-30
3742,14290,Vehicle Purchase,142456,567,2012-02-24
3742,14290,Seasonal Expenses,99715,11305,2022-09-19
3743,14296,Moving Expenses,148224,56886,2011-05-30
3743,14296,Legal Settlements,138461,69645,2014-12-05
3744,14320,Home Renovation,106774,60004,2018-12-23
3745,14321,Funeral Costs,83651,56872,2021-10-17
3745,14321,Special Occasions,121101,118229,2014-03-02
3746,14324,Emergency Expenses,155294,99694,2011-07-13
3746,14324,Conservation Projects,106983,15123,2024-05-06
3747,14325,Lifestyle Changes,161793,61731,2015-07-22
3747,14325,Technology Purchase,113521,3102,2011-09-11
3748,14326,Personal Projects,128087,29319,2020-08-16
3748,14326,Appliance Purchase,53057,28456,2013-11-05
3748,14326,Renewable Energy Installations,53369,5081,2018-11-11
3749,14331,Insurance Premiums,95861,7287,2013-10-21
3749,14331,Funeral Costs,60231,50431,2018-09-21
3749,14331,Legal Fees,110944,56195,2013-06-30
3750,14334,Adoption Costs,36360,21895,2024-04-27
3751,14335,Seasonal Expenses,174427,110484,2018-07-22
3751,14335,Home Purchase,131400,52796,2011-01-15
3751,14335,Moving Expenses,160217,60157,2023-10-14
3752,14336,Travel and Vacation,76290,19217,2016-03-12
3753,14341,Personal Projects,175226,93149,2020-11-09
3753,14341,Debt Consolidation,161256,9964,2015-10-30
3753,14341,Holiday Shopping,198973,39440,2023-09-01
3754,14346,Seasonal Expenses,20162,15586,2013-10-01
3754,14346,Technology Purchase,79495,34984,2017-07-16
3754,14346,Home Purchase,190190,158300,2012-02-03
3755,14348,Vehicle Purchase,68245,21435,2013-08-22
3755,14348,Lifestyle Changes,175132,41790,2012-05-02
3756,14349,Holiday Shopping,27616,22703,2016-02-10
3756,14349,Renewable Energy Installations,83439,67076,2017-08-08
3756,14349,Renewable Energy Installations,49302,37292,2015-12-03
3757,14351,Home Purchase,27338,3224,2010-12-30
3757,14351,Seasonal Expenses,53517,34333,2011-05-01
3757,14351,Emergency Expenses,14258,10653,2013-08-19
3758,14361,Wedding Costs,143513,42157,2010-06-23
3758,14361,Emergency Expenses,116451,60909,2021-02-26
3758,14361,Legal Fees,120913,59100,2017-12-07
3759,14363,Large Purchases,179404,150629,2022-07-11
3759,14363,Wedding Costs,99167,36339,2014-04-21
3759,14363,Debt Consolidation,109654,91141,2019-01-18
3760,14373,Education Expenses,35800,22393,2020-01-10
3760,14373,Technology Purchase,149671,133001,2014-04-01
3760,14373,Charitable Contributions,36175,26960,2018-06-13
3761,14376,Moving Expenses,45686,20678,2017-06-07
3761,14376,Investment Opportunities,87754,85346,2023-02-01
3762,14377,Business Startup,117152,39924,2022-07-14
3763,14404,Adoption Costs,132361,67775,2021-08-08
3763,14404,Funeral Costs,135104,57388,2021-07-22
3764,14407,Legal Fees,139254,44333,2016-07-31
3764,14407,Business Expansion,22222,19943,2017-08-04
3765,14409,Business Startup,33902,22462,2017-07-04
3765,14409,Holiday Shopping,107110,16155,2018-04-07
3765,14409,Home Purchase,120811,19542,2020-11-10
3766,14413,Home Renovation,192112,143119,2011-09-01
3766,14413,Wedding Costs,55588,35104,2023-08-31
3767,14415,Credit Score Improvement,107847,85099,2017-12-08
3768,14418,Other,155313,76730,2011-02-14
3768,14418,Holiday Shopping,72996,45419,2012-06-10
3768,14418,Travel and Vacation,30536,7551,2016-05-14
3769,14421,Debt Consolidation,67755,17635,2012-12-17
3770,14422,Investment Opportunities,153498,97013,2016-09-11
3771,14428,Renewable Energy Installations,119098,49494,2018-04-25
3772,14435,Legal Settlements,20144,1189,2010-02-28
3772,14435,Adoption Costs,157786,63034,2023-03-25
3773,14437,Home Renovation,66748,11520,2010-02-19
3773,14437,Large Purchases,135509,21872,2013-06-17
3773,14437,Wedding Costs,42985,15834,2018-12-19
3774,14441,Appliance Purchase,71848,34167,2014-04-27
3774,14441,Business Startup,170484,78024,2012-04-29
3774,14441,Medical Expenses,75002,59948,2010-09-15
3775,14445,Appliance Purchase,141424,100593,2018-03-06
3775,14445,Adoption Costs,163032,10130,2023-09-17
3775,14445,Home Purchase,178339,138735,2022-04-17
3776,14457,Adoption Costs,45045,8303,2014-10-28
3776,14457,Large Purchases,165441,84141,2010-09-02
3776,14457,Renewable Energy Installations,64280,1259,2012-05-22
3777,14461,Home Purchase,150546,68628,2012-04-11
3777,14461,Credit Score Improvement,69169,52762,2017-12-03
3778,14469,Business Expansion,118714,83908,2022-08-11
3778,14469,Legal Fees,68700,47513,2010-07-07
3779,14472,Conservation Projects,82732,40326,2012-11-06
3779,14472,Large Purchases,124080,47130,2012-03-14
3780,14473,Medical Expenses,100293,4245,2010-03-20
3780,14473,Legal Fees,183576,133179,2017-09-05
3780,14473,Technology Purchase,69176,47637,2023-11-15
3781,14477,Charitable Contributions,168363,59848,2018-01-08
3782,14478,Funeral Costs,155451,4821,2021-03-19
3782,14478,Credit Score Improvement,146816,41551,2015-03-23
3783,14479,Conservation Projects,136536,119954,2014-06-19
3784,14481,Debt Consolidation,147675,101151,2017-04-15
3784,14481,Large Purchases,102015,58172,2020-08-05
3784,14481,Vehicle Purchase,188114,66553,2020-05-24
3785,14483,Insurance Premiums,187288,181348,2014-11-28
3785,14483,Business Startup,35793,29588,2015-06-22
3786,14490,Legal Fees,100226,42703,2010-09-18
3786,14490,Moving Expenses,52858,16823,2013-05-23
3786,14490,Other,193149,155119,2015-02-26
3787,14492,Seasonal Expenses,157564,93023,2013-04-18
3787,14492,Legal Settlements,118010,117015,2014-12-16
3788,14498,Credit Score Improvement,87752,47324,2023-03-11
3788,14498,Renewable Energy Installations,125941,28274,2013-07-30
3788,14498,Seasonal Expenses,172422,48331,2015-05-22
3789,14501,Conservation Projects,174993,55226,2020-08-22
3790,14507,Home Purchase,63914,39833,2017-09-14
3790,14507,Emergency Expenses,81826,78735,2019-10-07
3790,14507,Wedding Costs,172852,42163,2014-06-20
3791,14509,Conservation Projects,194970,170946,2019-02-06
3792,14513,Other,65236,40087,2011-01-09
3793,14514,Lifestyle Changes,84718,57838,2015-06-19
3793,14514,Other,115905,30094,2015-09-21
3793,14514,Lifestyle Changes,136940,84963,2017-08-22
3794,14515,Business Expansion,142084,108118,2013-02-21
3794,14515,Large Purchases,184065,65514,2012-04-24
3794,14515,Large Purchases,155130,43583,2016-03-28
3795,14518,Debt Consolidation,141292,124948,2024-01-18
3795,14518,Business Expansion,167955,79509,2024-03-11
3795,14518,Other,45124,16971,2021-04-29
3796,14519,Education Expenses,185031,168223,2019-11-10
3796,14519,Business Expansion,9155,6880,2013-07-13
3796,14519,Renewable Energy Installations,84751,82485,2020-04-16
3797,14524,Legal Settlements,160298,36581,2021-01-08
3797,14524,Medical Expenses,46078,5221,2011-08-27
3798,14526,Legal Fees,27393,6509,2011-03-08
3799,14527,Legal Settlements,181665,129060,2014-11-08
3800,14529,Large Purchases,28882,4579,2014-07-20
3800,14529,Wedding Costs,88928,27569,2020-02-15
3800,14529,Special Occasions,76534,40994,2011-11-05
3801,14532,Other,151402,80558,2022-06-20
3801,14532,Charitable Contributions,160768,96679,2021-05-27
3802,14533,Large Purchases,62312,12974,2019-08-04
3802,14533,Technology Purchase,188736,136330,2016-10-03
3802,14533,Conservation Projects,173935,90574,2014-11-01
3803,14536,Debt Consolidation,119829,42591,2022-07-20
3803,14536,Other,10572,8409,2016-01-06
3804,14537,Lifestyle Changes,154360,51930,2023-10-16
3804,14537,Large Purchases,96919,26826,2018-02-04
3804,14537,Charitable Contributions,18906,3078,2011-03-12
3805,14538,Legal Settlements,102789,48585,2016-03-21
3806,14544,Funeral Costs,137941,40548,2011-11-19
3807,14546,Lifestyle Changes,127578,84614,2013-10-08
3808,14548,Appliance Purchase,48321,689,2011-01-17
3808,14548,Seasonal Expenses,52560,16533,2016-07-02
3809,14549,Appliance Purchase,101230,14892,2012-04-18
3809,14549,Moving Expenses,175782,59694,2019-03-15
3809,14549,Renewable Energy Installations,37921,34442,2020-05-23
3810,14550,Business Startup,12643,9065,2019-12-23
3810,14550,Conservation Projects,20780,16929,2019-06-19
3810,14550,Conservation Projects,130121,35743,2019-07-10
3811,14560,Business Expansion,192175,190374,2011-06-12
3811,14560,Moving Expenses,158733,19537,2022-01-07
3812,14564,Business Expansion,68488,11881,2022-02-12
3813,14568,Lifestyle Changes,140817,12669,2016-11-04
3813,14568,Adoption Costs,1710,608,2016-01-14
3814,14572,Conservation Projects,152432,77459,2013-10-23
3814,14572,Special Occasions,118125,1808,2015-02-07
3815,14574,Emergency Expenses,5211,4460,2013-09-08
3815,14574,Seasonal Expenses,49204,18866,2022-09-05
3815,14574,Technology Purchase,108347,23349,2013-08-30
3816,14577,Large Purchases,85643,63157,2010-12-18
3817,14580,Appliance Purchase,137620,38897,2010-02-18
3817,14580,Home Renovation,157610,149817,2014-10-04
3817,14580,Investment Opportunities,31481,5834,2020-01-02
3818,14582,Renewable Energy Installations,105288,40413,2019-12-01
3819,14583,Conservation Projects,142643,14792,2022-08-29
3819,14583,Travel and Vacation,89536,12161,2019-01-07
3819,14583,Credit Score Improvement,24741,12537,2011-04-02
3820,14590,Adoption Costs,62839,24054,2023-02-04
3820,14590,Debt Consolidation,124747,14208,2024-02-10
3821,14591,Debt Consolidation,30988,28406,2021-07-30
3821,14591,Moving Expenses,112926,110183,2015-11-26
3821,14591,Other,145122,30052,2017-12-06
3822,14593,Debt Consolidation,174646,110239,2015-11-16
3822,14593,Seasonal Expenses,36427,31624,2013-05-03
3822,14593,Home Purchase,82447,23613,2024-02-28
3823,14597,Renewable Energy Installations,163877,50839,2015-08-30
3823,14597,Medical Expenses,79392,33847,2023-05-01
3824,14599,Seasonal Expenses,88427,31036,2017-10-15
3824,14599,Personal Projects,104527,43625,2013-07-20
3825,14600,Vehicle Purchase,50866,9454,2013-07-03
3825,14600,Investment Opportunities,61959,6759,2015-06-04
3825,14600,Legal Fees,48644,25435,2018-08-10
3826,14605,Insurance Premiums,137305,103134,2019-05-18
3826,14605,Lifestyle Changes,99437,10952,2013-08-22
3827,14608,Credit Score Improvement,158713,55790,2012-11-17
3827,14608,Adoption Costs,109485,27311,2016-12-16
3827,14608,Business Expansion,175445,26201,2023-07-23
3828,14611,Funeral Costs,142659,46079,2023-10-10
3828,14611,Lifestyle Changes,35640,33479,2014-06-12
3828,14611,Conservation Projects,197432,63792,2014-03-12
3829,14613,Debt Consolidation,76977,25109,2016-07-27
3829,14613,Emergency Expenses,1417,671,2010-07-10
3829,14613,Investment Opportunities,108541,69290,2019-05-09
3830,14614,Other,10471,170,2011-01-24
3830,14614,Moving Expenses,165238,88772,2014-06-25
3831,14615,Special Occasions,10077,8551,2022-11-03
3832,14616,Medical Expenses,178181,134353,2012-12-22
3832,14616,Vehicle Purchase,129360,39022,2017-05-13
3833,14617,Seasonal Expenses,139190,96857,2013-03-30
3833,14617,Holiday Shopping,198069,149738,2015-12-15
3833,14617,Home Renovation,79241,4269,2020-11-25
3834,14618,Medical Expenses,90036,8323,2023-04-16
3834,14618,Adoption Costs,60291,27619,2013-05-01
3835,14622,Legal Settlements,109932,39892,2024-01-30
3835,14622,Business Expansion,47302,25973,2018-07-24
3835,14622,Home Purchase,84979,23821,2023-01-29
3836,14629,Business Startup,77318,75698,2012-05-21
3836,14629,Education Expenses,13915,1965,2013-01-07
3836,14629,Vehicle Purchase,127798,44068,2022-06-21
3837,14632,Education Expenses,20231,2114,2011-06-09
3838,14640,Medical Expenses,53065,12315,2019-06-13
3838,14640,Emergency Expenses,125668,37860,2016-08-09
3839,14647,Holiday Shopping,89071,24696,2011-06-18
3839,14647,Investment Opportunities,37516,2900,2023-09-03
3840,14649,Vehicle Purchase,81720,48670,2015-06-04
3840,14649,Appliance Purchase,173561,116121,2016-12-01
3841,14650,Special Occasions,71943,43717,2016-10-11
3841,14650,Business Startup,69856,14440,2015-06-01
3841,14650,Business Startup,126094,122436,2010-03-28
3842,14651,Funeral Costs,144229,47647,2016-01-02
3842,14651,Personal Projects,194308,14333,2023-01-29
3843,14653,Debt Consolidation,190232,14526,2020-12-06
3844,14655,Personal Projects,143936,84540,2010-06-27
3844,14655,Personal Projects,94072,90622,2020-08-21
3844,14655,Other,141879,120631,2019-09-28
3845,14657,Home Renovation,20911,17581,2016-02-18
3846,14659,Education Expenses,112410,68775,2020-04-22
3846,14659,Other,19470,12498,2019-09-22
3847,14663,Investment Opportunities,185839,120943,2010-06-05
3848,14665,Business Startup,60711,45222,2018-10-03
3849,14667,Holiday Shopping,124466,69013,2017-06-18
3849,14667,Wedding Costs,197488,70574,2021-11-24
3849,14667,Conservation Projects,35748,29972,2023-04-14
3850,14668,Technology Purchase,149428,39082,2011-11-04
3851,14679,Special Occasions,99037,88558,2019-09-06
3851,14679,Holiday Shopping,178189,44010,2010-09-19
3852,14684,Seasonal Expenses,74913,36622,2011-04-18
3852,14684,Holiday Shopping,173414,120480,2017-03-15
3853,14695,Holiday Shopping,183093,116061,2010-01-12
3854,14697,Home Purchase,96731,68006,2011-07-05
3855,14701,Special Occasions,179852,160391,2011-04-09
3855,14701,Medical Expenses,135323,81299,2014-11-16
3856,14702,Appliance Purchase,64139,9745,2011-10-24
3856,14702,Personal Projects,49414,49207,2011-10-26
3856,14702,Seasonal Expenses,98184,59052,2014-08-01
3857,14703,Travel and Vacation,97971,86179,2011-11-11
3857,14703,Charitable Contributions,126849,112100,2014-08-20
3857,14703,Legal Settlements,77551,62903,2012-04-08
3858,14706,Investment Opportunities,75971,48122,2021-04-01
3858,14706,Adoption Costs,63112,514,2022-12-29
3858,14706,Personal Projects,179648,3006,2019-01-16
